result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness,metric_theme_cluster
413406726e3f,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",913,140,109,73,5,0.7785714285714286,5.464285714285714,181.8,28.0,26.8,0,0,0,7,0,0,7,0.21393152842329335,0.017168840970916643,"[0.012698514468265781, 0.00816655366412014, 0.009691533690972254, 0.003781080118475111]","[0.7785714285714286, 1.0, 1.0, 1.0, 1.0]","[0.08571428571428572, 0.4172661870503597, 0.7898550724637681, 0.9781021897810219, 1.0]",5.0,6,3.5722198710545907,9,13.4,18,55.292580645161294,13.248387096774195,0.26809269162210336,0.18090077243018418,0.07249197860962567,0.03090909090909091,0.10972786690433749,0.09488294711824123,0.08916221033868092,0.15514953199185824,0.006318606466343968,0.14285714285714285,4
5b0018bc6f4b,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",625,106,75,53,5,0.7075471698113207,4.773584905660377,124.2,21.2,20.2,0,0,0,5,0,0,5,0.21495652570779852,0.005444999017038293,"[0.0013049391944423838, 0.004080795850416624, 0.0001922356359886357, 0.005312027353228943]","[0.7075471698113207, 0.9809523809523809, 0.9903846153846154, 1.0, 1.0]","[0.11320754716981132, 0.3904761904761905, 0.6634615384615384, 0.8543689320388349, 0.9313725490196079]",3.2,6,2.98233842585835,7,8.2,9,72.50175206611574,9.158743801652893,0.3083632995532309,0.17964476408412336,0.06974828375286041,0.031677018633540374,0.06220333442301405,0.13731393701645417,0.14087501362100904,0.10306233899635181,0.0042686118973336296,0.125,1
54839e5e250e,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",645,113,78,48,5,0.6902654867256637,4.548672566371682,128.2,22.6,20.4,0,0,0,7,0,0,7,0.21054373549442765,0.010776265414934316,"[0.013183537456724376, 0.0016808880700005524, 0.0019827280381713164, 0.004705377264972388]","[0.6902654867256637, 1.0, 1.0, 1.0, 1.0]","[0.11504424778761062, 0.4375, 0.7207207207207207, 0.9090909090909091, 0.9724770642201835]",3.6,6,3.0567480777928537,8,9.4,11,81.33900000000001,8.472666666666665,0.23294496691048414,0.16516718913270637,0.062176941832114245,0.03189655172413793,0.06831591779867642,0.14117206548241032,0.09700278648554511,0.1159191236161349,0.013094192324075382,0.125,1
287687488133,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",872,153,99,66,5,0.6470588235294118,4.594771241830065,173.6,30.6,26.2,0,0,0,5,1,0,6,0.2133724571941616,0.0047834403871603315,"[0.0008895923392941152, 0.0018216904277115753, 0.0038315169762702106, 0.003024081031044762]","[0.6470588235294118, 0.9671052631578947, 0.9933774834437086, 1.0, 1.0]","[0.08496732026143791, 0.32894736842105265, 0.6225165562913907, 0.8266666666666667, 0.9463087248322147]",4.4,7,4.150392069080322,13,12.8,16,68.04432369942198,12.36411560693642,0.2834551083591331,0.12510835913312693,0.07215067079463364,0.02519298245614035,0.06722600619195046,0.15782043343653251,0.13779772961816306,0.13087275467420878,0.007436748924607495,0.25,7
6a75a984045e,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",373,63,49,34,3,0.7777777777777778,4.7936507936507935,123.66666666666667,21.0,19.0,0,0,0,4,0,0,4,0.21614444787064552,0.025534311122510034,"[0.0058163876061911035, 0.01971792351631893]","[0.7777777777777778, 1.0, 1.0, 1.0, 1.0]","[0.15873015873015872, 0.45161290322580644, 0.7868852459016393, 0.9333333333333333, 1.0]",4.0,6,3.2811286335539553,11,9.666666666666666,14,75.51748858447492,8.771232876712329,0.26959876543209876,0.1867283950617284,0.09552469135802469,0.0,0.10354938271604938,0.1449074074074074,0.06651234567901235,0.1167655304858559,0.001892767571639642,0.14285714285714285,8
e7745b30528b,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",568,100,66,43,5,0.66,4.5,112.8,20.0,17.8,0,0,0,6,0,0,6,0.2071049427933339,0.03665442293525761,"[0.013730619198236704, 0.034814790884653724, 0.022972060166872477, 0.0017913756207523224]","[0.66, 0.9696969696969697, 0.9897959183673469, 1.0, 1.0]","[0.1, 0.41414141414141414, 0.7244897959183674, 0.8969072164948454, 0.9791666666666666]",3.6,4,2.8343458492726787,7,7.8,10,88.12505882352941,6.88023529411765,0.255489417989418,0.13855820105820105,0.10469576719576719,0.031746031746031744,0.06507936507936507,0.1603174603174603,0.1257936507936508,0.11169238780674182,0.01997177772626285,0.14285714285714285,8
f9027f30879d,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",432,77,53,34,4,0.6883116883116883,4.48051948051948,107.25,19.25,17.25,0,0,0,2,6,0,8,0.20655065764292888,0.01620400166958787,"[0.009591310377760898, 0.00998471251555852, 0.00472997961106239]","[0.6883116883116883, 0.9736842105263158, 1.0, 1.0, 1.0]","[0.12987012987012986, 0.40789473684210525, 0.7466666666666667, 0.918918918918919, 0.9863013698630136]",2.75,4,2.7840698653198652,7,8.0,11,86.34338483146068,6.743679775280899,0.26815367295243453,0.17186180692372643,0.06399521531100479,0.0,0.12306501547987617,0.12749788910779622,0.11613425274415987,0.11246365099622492,0.021080348027072926,0.1,0
7bcf94547f49,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",722,115,79,59,5,0.6869565217391305,5.165217391304348,143.6,23.0,20.6,0,0,0,2,1,0,3,0.21543274968775444,0.017322734985988394,"[0.008105244616757351, 0.010589401691387834, 0.01291350462497809, 0.0030373190388535143]","[0.6869565217391305, 0.9736842105263158, 1.0, 1.0, 1.0]","[0.10434782608695652, 0.39473684210526316, 0.6902654867256637, 0.8839285714285714, 0.972972972972973]",2.6,4,3.389564336372847,9,9.6,15,65.95718181818185,10.618121212121213,0.27096491228070174,0.12480263157894737,0.11480263157894736,0.010526315789473684,0.04760964912280702,0.1599122807017544,0.11938596491228069,0.1321183714950294,0.00331616393742179,0.14285714285714285,4
7a162393db1e,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",629,106,76,51,4,0.7169811320754716,4.80188679245283,156.5,26.5,23.5,0,0,0,5,0,0,5,0.21535930764441397,0.016758093134137248,"[0.008605133162604417, 0.012394418602898, 0.004137587935703457]","[0.7169811320754716, 0.9619047619047619, 1.0, 1.0, 1.0]","[0.11320754716981132, 0.38095238095238093, 0.6538461538461539, 0.8155339805825242, 0.9215686274509803]",2.75,6,3.8524947259971545,12,9.5,14,68.25548387096775,11.440322580645162,0.2467922564311793,0.12162487315486091,0.11581091966648882,0.07153542771657827,0.05410402870623189,0.17418845264622498,0.15828704139597652,0.11210027389359056,0.003463048024102744,0.14285714285714285,8
f960a124f6f2,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",381,65,53,31,3,0.8153846153846154,4.6923076923076925,126.33333333333333,21.666666666666668,20.333333333333332,0,0,0,4,1,0,5,0.21378679352421914,0.009997991191876415,"[0.00638141512592913, 0.0036165760659472856]","[0.8153846153846154, 0.984375, 1.0, 1.0, 1.0]","[0.18461538461538463, 0.5625, 0.8412698412698413, 0.967741935483871, 1.0]",3.3333333333333335,5,2.934369967793881,7,8.0,9,81.90021645021646,8.212207792207796,0.2154761904761905,0.1234126984126984,0.12142857142857143,0.0623015873015873,0.08928571428571429,0.1392857142857143,0.10674603174603174,0.12254407740475838,0.006608076264492391,0.25,6
750087f50ca7,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",461,77,59,38,3,0.7662337662337663,4.792207792207792,153.0,25.666666666666668,22.333333333333332,0,0,0,1,1,0,2,0.2083610044434603,0.03675403643808131,"[0.019507283911163548, 0.017246752526917764]","[0.7662337662337663, 0.9605263157894737, 1.0, 1.0, 1.0]","[0.15584415584415584, 0.5394736842105263, 0.8133333333333334, 0.9054054054054054, 0.9178082191780822]",6.333333333333333,9,3.051948051948052,8,8.333333333333334,10,73.48612903225808,10.710752688172047,0.18554538520213576,0.12328375286041189,0.14225781845919144,0.0,0.017543859649122806,0.17310259344012205,0.09696796338672768,0.1306264086773521,0.01745965442601005,0.125,1
1ccff2a98f87,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",1003,170,109,78,5,0.6411764705882353,4.788235294117647,199.8,34.0,28.4,0,0,0,9,0,0,9,0.21442513500814472,0.008157147230003534,"[0.0037744402727752646, 0.006698804558851773, 0.000922037012878435, 0.0049190126155015945]","[0.6411764705882353, 0.9526627218934911, 0.9940476190476191, 1.0, 1.0]","[0.07647058823529412, 0.30177514792899407, 0.5952380952380952, 0.8083832335329342, 0.9578313253012049]",3.6,6,4.006300669430565,10,13.4,20,59.46525000000001,14.504749999999998,0.2630394448889124,0.13692473331551508,0.10141935248602373,0.005263157894736842,0.059959593192480225,0.17031049113883068,0.1470093359026003,0.12108376465345684,0.005331393296641229,0.14285714285714285,3
c6c12d33fa92,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",521,98,65,36,5,0.6632653061224489,4.1938775510204085,103.4,19.6,16.8,0,0,0,0,7,0,7,0.20523379350465443,0.011836598695270581,"[0.004320847988128651, 0.00673644079102409, 0.004778493491430114, 0.007837415119958308]","[0.6632653061224489, 0.9690721649484536, 1.0, 1.0, 1.0]","[0.12244897959183673, 0.4329896907216495, 0.7395833333333334, 0.9157894736842105, 0.9787234042553191]",3.8,6,2.989582575820966,10,8.8,12,84.45875675675678,6.994126126126126,0.2308155930009477,0.13255611030210573,0.06841787439613527,0.07258165175785312,0.09614595612879366,0.1168365577976562,0.13235039178975105,0.1409636056214048,0.023714076303621823,0.3333333333333333,9
01a364d10b28,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",554,98,72,47,4,0.7346938775510204,4.551020408163265,137.75,24.5,21.25,0,0,0,3,0,0,3,0.2166775139694849,0.007056231851930957,"[0.006277516649829007, 0.00211034086015488, 0.0021964902679125486]","[0.7346938775510204, 0.9587628865979382, 0.9895833333333334, 1.0, 1.0]","[0.12244897959183673, 0.36082474226804123, 0.6666666666666666, 0.8526315789473684, 0.9361702127659575]",3.5,5,2.965862836584031,8,9.0,11,77.1971428571429,9.447857142857142,0.29196438809441905,0.18242419774927515,0.09412665651055743,0.031107998755057577,0.04816452896948253,0.1706283683063869,0.05643520566121185,0.12422474852779455,0.0008266353739608823,0.3333333333333333,5
03cf982caa38,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",494,85,63,41,3,0.7411764705882353,4.705882352941177,164.0,28.333333333333332,24.333333333333332,0,0,0,1,1,0,2,0.21742431063477585,0.0015209944217235982,"[0.0014796001034270423, 4.139431829655593e-05]","[0.7411764705882353, 0.9642857142857143, 1.0, 1.0, 1.0]","[0.12941176470588237, 0.34523809523809523, 0.6024096385542169, 0.8170731707317073, 0.9259259259259259]",2.3333333333333335,4,3.653012005812739,9,9.0,10,73.89250000000003,10.9025,0.35353535353535354,0.10909090909090909,0.08888888888888889,0.011111111111111112,0.020202020202020204,0.20404040404040405,0.1404040404040404,0.13195974471276267,0.0006669579566210282,0.5,10
02fc27d076da,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",438,75,59,41,4,0.7866666666666666,4.706666666666667,108.75,18.75,17.0,0,0,0,3,3,0,6,0.2136786854848629,0.021396658090374127,"[0.009772693698024332, 0.014355114289930637, 0.007967179147606224]","[0.7866666666666666, 0.9864864864864865, 1.0, 1.0, 1.0]","[0.12, 0.40540540540540543, 0.684931506849315, 0.8888888888888888, 0.971830985915493]",2.25,3,2.9507159507159506,7,8.0,9,90.57529069767445,5.967093023255817,0.279265873015873,0.1607142857142857,0.13343253968253968,0.010416666666666666,0.08432539682539682,0.15228174603174602,0.13789682539682538,0.14535494227158396,0.006824292343204863,0.5,10
df2fce355fb2,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",723,118,76,50,5,0.6440677966101694,4.991525423728813,143.8,23.6,20.2,0,0,0,2,1,0,3,0.21290878028285748,0.00706890099241983,"[0.00021541606561809035, 0.0056601970511324096, 0.0036346636035225477, 0.004627525264566612]","[0.6440677966101694, 0.9487179487179487, 1.0, 1.0, 1.0]","[0.1016949152542373, 0.3504273504273504, 0.603448275862069, 0.808695652173913, 0.9210526315789473]",3.4,5,3.404197688357866,11,9.6,13,72.27000000000002,9.886666666666667,0.24200876467429946,0.15475019227141468,0.10699940504694325,0.024014336917562724,0.041832092638544253,0.19467734679958787,0.10889599930346959,0.1677615998084085,0.008364102747215718,0.5,2
317c89e04465,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",435,79,62,33,4,0.7848101265822784,4.430379746835443,108.0,19.75,18.5,0,0,0,8,0,0,8,0.20568131226481814,0.012950572060414814,"[0.010669597020052879, 0.0008034027285045986, 0.007952858342064745]","[0.7848101265822784, 0.9743589743589743, 0.987012987012987, 1.0, 1.0]","[0.1518987341772152, 0.47435897435897434, 0.8181818181818182, 0.9605263157894737, 0.9866666666666667]",2.5,3,2.7713663741000634,8,7.75,11,92.21409090909091,5.862727272727273,0.22176773455377574,0.1918039664378337,0.03083333333333333,0.08573035850495804,0.11888825324180015,0.12059115179252479,0.10746948893974065,0.1353538475538555,0.022819038783294388,0.14285714285714285,3
a07b9c085fec,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",645,110,83,55,5,0.7545454545454545,4.763636363636364,128.2,22.0,21.4,0,0,0,11,0,0,11,0.21233486013380365,0.004305955819916288,"[0.003371757268905623, 0.000520769092771739, 0.002105273140801306, 0.002614112137353908]","[0.7545454545454545, 0.9908256880733946, 1.0, 1.0, 1.0]","[0.10909090909090909, 0.42201834862385323, 0.7314814814814815, 0.8785046728971962, 0.9433962264150944]",3.4,5,3.0714403764944502,9,9.4,12,75.20240000000001,8.980799999999999,0.27636363636363637,0.15170454545454545,0.06534090909090909,0.026250000000000002,0.12727272727272726,0.06318181818181819,0.13693181818181818,0.13430755389364143,0.009511943045323379,0.1,0
1db6fb1d561d,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",835,144,101,64,6,0.7013888888888888,4.708333333333333,138.33333333333334,24.0,22.0,0,0,1,4,0,0,4,0.21026859760639213,0.0190850595097283,"[0.023771112357383162, 0.007860272559298193, 0.00721728989075443, 0.004102024403247195, 0.004761949563637763]","[0.7013888888888888, 0.972027972027972, 0.9929577464788732, 1.0, 1.0]","[0.09027777777777778, 0.3916083916083916, 0.676056338028169, 0.8652482269503546, 0.9571428571428572]",3.3333333333333335,5,3.236852859363378,11,9.666666666666666,12,73.4188888888889,9.726419753086422,0.22548581048581048,0.12880411255411256,0.12153559403559404,0.04447751322751323,0.051655242905242905,0.1335612073112073,0.10624939874939875,0.11791342392302397,0.013644468100146412,0.1,0
0f6dbca2b651,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",373,67,50,35,3,0.746268656716418,4.477611940298507,123.66666666666667,22.333333333333332,19.666666666666668,0,0,0,3,0,0,3,0.21230230221227436,0.008996567830405283,"[0.0037723161997177124, 0.005224251630687571]","[0.746268656716418, 0.9696969696969697, 1.0, 1.0, 1.0]","[0.14925373134328357, 0.42424242424242425, 0.7384615384615385, 0.875, 0.9365079365079365]",3.0,4,3.555422168867547,10,10.666666666666666,12,83.32400000000003,7.8480000000000025,0.3151154401154401,0.13275613275613274,0.056818181818181816,0.015151515151515152,0.056818181818181816,0.16774891774891776,0.18163780663780663,0.13196850554984912,0.00957705888838195,0.14285714285714285,8
1d302200f4be,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",424,74,50,33,5,0.6756756756756757,4.594594594594595,84.0,14.8,13.0,0,0,0,0,0,0,0,0.2080440397063891,0.011171860827340035,"[0.015102110448337758, 0.004201666939826237, 0.0024260594731285445, 0.0006138847933875313]","[0.6756756756756757, 0.9452054794520548, 1.0, 1.0, 1.0]","[0.16216216216216217, 0.4931506849315068, 0.7222222222222222, 0.8169014084507042, 0.8571428571428571]",1.4,5,2.7374987974987977,8,6.6,9,95.71872727272728,4.280818181818184,0.30423896279159435,0.09220165799113167,0.13675294004241373,0.03205128205128205,0.0,0.20630422209369578,0.08145604395604396,0.11762891213099162,0.018093583900152477,0.125,1
30e670e11690,"['machine', 'petrol-diesel-pump']","['sentience', 'id']",667,118,79,57,6,0.6694915254237288,4.52542372881356,110.33333333333333,19.666666666666668,18.0,0,0,0,3,0,0,3,0.2149102846557335,0.012480589607497917,"[0.00491849762020688, 0.00425095217568533, 0.0011792296455020168, 0.015003584680103127, 0.005849209897247437]","[0.6694915254237288, 0.9572649572649573, 0.9913793103448276, 1.0, 1.0]","[0.11016949152542373, 0.4017094017094017, 0.6982758620689655, 0.8782608695652174, 0.9473684210526315]",2.5,4,3.107825171747466,10,9.0,13,86.09128345498787,6.923759124087592,0.3089432044227441,0.13157424629931025,0.06834302100286754,0.02181818181818182,0.03355392156862745,0.14828922214472087,0.1103298328554083,0.1325095013568276,0.004361094001463672,0.14285714285714285,4
4ca837d59991,"['machine', 'organ-empire-comply']","['sentience', 'id']",528,91,61,40,4,0.6703296703296703,4.714285714285714,131.25,22.75,19.5,0,0,0,2,1,0,3,0.2152892542955203,0.0031713657908969406,"[0.0003352501175620526, 0.0024146789854223027, 0.0020071195833610556]","[0.6703296703296703, 0.9333333333333333, 0.9775280898876404, 1.0, 1.0]","[0.12087912087912088, 0.4111111111111111, 0.6853932584269663, 0.8522727272727273, 0.9310344827586207]",3.25,5,3.041058673469388,7,9.5,11,84.45653846153849,7.938461538461542,0.2731473332159831,0.1517338496743531,0.05892448512585812,0.0,0.052873613800387256,0.1444067945784193,0.1322830487590213,0.11376209416479435,0.003418795353019366,0.14285714285714285,4
2643e8805958,"['machine', 'organ-empire-comply']","['sentience', 'id']",407,70,55,38,3,0.7857142857142857,4.714285714285714,135.0,23.333333333333332,21.0,0,0,0,6,0,0,6,0.21667123188504453,0.00477941338763091,"[0.0034774379296736158, 0.001301975457957294]","[0.7857142857142857, 0.9855072463768116, 1.0, 1.0, 1.0]","[0.14285714285714285, 0.42028985507246375, 0.7205882352941176, 0.8955223880597015, 0.9848484848484849]",3.6666666666666665,7,3.0058479532163744,9,8.666666666666666,11,73.06807692307696,9.52692307692308,0.2607376283846872,0.17562441643323995,0.11140289449112979,0.0196078431372549,0.08806022408963585,0.16398225957049486,0.11931022408963585,0.14598695174703058,0.0006548401739708831,0.25,2
99038a1f362a,"['machine', 'organ-empire-comply']","['sentience', 'id']",602,111,69,43,4,0.6216216216216216,4.333333333333333,149.75,27.75,23.0,0,0,0,6,0,0,6,0.21233231647730139,0.007551982090344115,"[0.0022173134180215603, 0.0031961003939310895, 0.005914559323563523]","[0.6216216216216216, 0.9363636363636364, 0.9908256880733946, 1.0, 1.0]","[0.10810810810810811, 0.4, 0.7339449541284404, 0.9074074074074074, 0.9626168224299065]",5.0,5,3.3967327754213,8,10.25,11,73.82862804878049,10.600873983739842,0.23079479845330791,0.15988532231580063,0.08630753747550188,0.032814238042269184,0.11199745749245194,0.14383441919593198,0.09558106891254833,0.10918441808448648,0.00933267098945717,0.1111111111111111,7
7234af18cdf9,"['machine', 'organ-empire-comply']","['sentience', 'id']",633,112,74,53,5,0.6607142857142857,4.491071428571429,125.8,22.4,19.0,0,0,0,5,0,0,5,0.21470748430931688,0.007091117669374508,"[0.0038932470174936062, 0.00704184842832159, 0.00037323301766581385, 0.0028739068752680064]","[0.6607142857142857, 0.954954954954955, 1.0, 1.0, 1.0]","[0.11607142857142858, 0.36936936936936937, 0.6454545454545455, 0.8440366972477065, 0.9351851851851852]",3.6,5,2.8263173070895755,7,9.4,11,82.08016793893133,8.319603053435113,0.2824873949579832,0.158296918767507,0.07147899159663865,0.018907563025210083,0.045815126050420166,0.1849579831932773,0.09952380952380953,0.10612812806975166,0.004582335325426179,0.1111111111111111,7
ff6f365f51fc,"['machine', 'organ-empire-comply']","['sentience', 'id']",717,118,83,58,4,0.7033898305084746,4.97457627118644,178.5,29.5,25.5,0,0,0,3,1,0,4,0.2153757423685308,0.013920995295411649,"[0.009612309557574611, 0.004776766081472428, 0.006492417304070436]","[0.7033898305084746, 0.9743589743589743, 1.0, 1.0, 1.0]","[0.11016949152542373, 0.42735042735042733, 0.6810344827586207, 0.8521739130434782, 0.9385964912280702]",4.5,7,4.056362260469305,11,12.0,15,64.95091165413535,12.460206766917295,0.26405303030303034,0.13670454545454547,0.09882575757575757,0.005681818181818182,0.04704545454545454,0.16617424242424242,0.13617424242424242,0.12325172041946987,0.003245819206998346,0.07692307692307693,0
a086bbbffd1e,"['machine', 'organ-empire-comply']","['sentience', 'id']",798,128,97,64,5,0.7578125,5.1484375,158.8,25.6,24.0,0,0,0,7,0,0,7,0.21631696497991917,0.019071792140311017,"[0.0016752737119720418, 0.005432869597669032, 0.021843648277068473, 0.009191792693912487]","[0.7578125, 1.0, 1.0, 1.0, 1.0]","[0.09375, 0.4566929133858268, 0.8174603174603174, 0.952, 0.9919354838709677]",3.4,4,3.2384998511387404,8,10.2,13,63.625580419580444,11.489874125874127,0.2185064935064935,0.16969696969696968,0.07716450216450216,0.04383116883116883,0.08787878787878788,0.12413419913419912,0.10670995670995671,0.1278486263077214,0.0013633739842215942,0.3333333333333333,5
80805e202aa8,"['machine', 'organ-empire-comply']","['sentience', 'id']",794,135,84,59,5,0.6222222222222222,4.82962962962963,158.0,27.0,23.2,0,0,0,3,3,0,6,0.21193573399637958,0.020579635695769233,"[0.013604727769509356, 0.011945885419845592, 0.005354480101512016, 0.010254178100671502]","[0.6222222222222222, 0.9402985074626866, 1.0, 1.0, 1.0]","[0.08888888888888889, 0.30597014925373134, 0.6015037593984962, 0.7954545454545454, 0.9083969465648855]",3.0,5,3.483745122081429,9,10.4,11,62.46316778523493,11.950120805369128,0.2527741935483871,0.13818279569892472,0.07359139784946236,0.022451612903225806,0.052354838709677415,0.16661290322580646,0.13125806451612904,0.11891637095865214,0.010125835951300788,0.125,6
b89c9c554e37,"['machine', 'organ-empire-comply']","['sentience', 'id']",860,146,94,64,5,0.6438356164383562,4.773972602739726,171.2,29.2,23.4,0,0,0,3,0,0,3,0.21679972230441988,0.009359290572766951,"[0.0016204003612003415, 0.006019325359798516, 0.0070148567650832605, 0.004063998659451784]","[0.6438356164383562, 0.9310344827586207, 1.0, 1.0, 1.0]","[0.0821917808219178, 0.27586206896551724, 0.5069444444444444, 0.7062937062937062, 0.8450704225352113]",3.6,7,3.94427803419719,11,11.4,16,68.1514578313253,12.001373493975908,0.26260191421481743,0.14089844374474356,0.057268664289537155,0.007692307692307693,0.04719714188404891,0.21062479582403681,0.17003913227822146,0.10254362056840141,0.00039785933522018535,0.1111111111111111,7
54c3ed8528d4,"['machine', 'organ-empire-comply']","['sentience', 'id']",606,104,70,46,4,0.6730769230769231,4.673076923076923,150.75,26.0,22.5,0,0,0,8,1,0,9,0.21201813808385878,0.005453842125647479,"[0.005027440581658854, 0.002671547383417322, 0.0004817752233950423]","[0.6730769230769231, 0.9902912621359223, 1.0, 1.0, 1.0]","[0.10576923076923077, 0.3300970873786408, 0.6666666666666666, 0.8415841584158416, 0.96]",4.25,10,3.793956043956044,12,9.0,12,67.70045081967213,11.393524590163938,0.2593795093795094,0.1524170274170274,0.0579004329004329,0.011363636363636364,0.08712121212121213,0.17027417027417027,0.15007215007215008,0.10103986398229059,0.00996102777634239,0.07692307692307693,0
4896de8578e3,"['machine', 'organ-empire-comply']","['sentience', 'id']",461,84,59,43,4,0.7023809523809523,4.357142857142857,115.0,21.0,18.5,0,0,0,3,1,0,4,0.21345362103526644,0.01092546534519745,"[0.011929502367695466, 0.0012559114080487044, 0.0032027842420520036]","[0.7023809523809523, 0.9879518072289156, 1.0, 1.0, 1.0]","[0.10714285714285714, 0.3373493975903614, 0.6341463414634146, 0.8148148148148148, 0.9125]",2.0,3,3.208766745468873,8,7.25,8,87.87158163265306,7.089489795918368,0.2915695248351057,0.10988423744783955,0.15164625117781666,0.05941176470588235,0.05343922466011576,0.15697940503432495,0.12833624983174047,0.12048006844970416,0.007090061873527065,0.25,2
5d1ba084bba6,"['machine', 'organ-empire-comply']","['sentience', 'id']",603,101,74,55,5,0.7326732673267327,4.881188118811881,119.8,20.2,18.4,0,0,0,2,2,0,4,0.21569337949206932,0.010187318880740565,"[0.0021672222822431697, 0.010428711771965027, 0.005483280662651913, 0.00229542304462102]","[0.7326732673267327, 0.99, 1.0, 1.0, 1.0]","[0.10891089108910891, 0.32, 0.6262626262626263, 0.8571428571428571, 0.979381443298969]",3.0,7,3.134732142857143,9,8.4,10,71.5951150442478,8.887716814159294,0.2906763285024154,0.14589371980676327,0.08739130434782609,0.0,0.04758454106280193,0.1681159420289855,0.10202898550724637,0.13765195630631358,0.0026105449599213015,0.07692307692307693,0
0d0b925c080a,"['machine', 'organ-empire-comply']","['sentience', 'id']",817,138,93,63,5,0.6739130434782609,4.7898550724637685,162.6,27.6,23.8,0,0,0,2,0,0,2,0.21726153056193057,0.008292944465344898,"[0.007260724540912755, 0.0026674803459283136, 0.0020135647118693922, 0.004644119331979335]","[0.6739130434782609, 0.9343065693430657, 0.9852941176470589, 1.0, 1.0]","[0.08695652173913043, 0.291970802919708, 0.5514705882352942, 0.7333333333333333, 0.8805970149253731]",3.0,4,4.026440087641859,13,12.8,17,66.11559235668791,11.838165605095543,0.25197417525003735,0.14136065084340946,0.06671518137035379,0.014285714285714285,0.038203463203463205,0.18845723242274967,0.20274294670846396,0.10605705009316499,0.0005257571798011895,0.14285714285714285,4
cd9c8c4c76fb,"['machine', 'organ-empire-comply']","['sentience', 'id']",544,104,64,37,6,0.6153846153846154,4.125,89.83333333333333,17.333333333333332,14.833333333333334,0,0,0,4,0,0,4,0.21199334106287798,0.026697302597425723,"[0.015253067584264868, 0.012495725684695785, 0.013738189235566162, 0.00880003429594492, 0.016456239693092567]","[0.6153846153846154, 0.9514563106796117, 0.9901960784313726, 1.0, 1.0]","[0.11538461538461539, 0.39805825242718446, 0.696078431372549, 0.8910891089108911, 0.98]",4.166666666666667,8,2.873938041125541,7,7.0,9,95.10384180790962,4.880000000000003,0.28431254418096524,0.1729122485701433,0.020833333333333332,0.011904761904761904,0.08581349206349206,0.17374767045819678,0.08905276010539168,0.10917690227616508,0.010010621818303977,0.1111111111111111,7
7ba64ad17d0a,"['machine', 'organ-empire-comply']","['sentience', 'id']",532,87,64,42,4,0.735632183908046,5.0344827586206895,132.25,21.75,19.5,0,0,0,7,0,0,7,0.21777763391621022,0.030387815940603725,"[0.022818465124477022, 0.017915259940283645, 0.004847998846144924]","[0.735632183908046, 0.9767441860465116, 1.0, 1.0, 1.0]","[0.12643678160919541, 0.5232558139534884, 0.8235294117647058, 0.9285714285714286, 0.963855421686747]",3.75,7,3.1185969972578995,10,9.5,14,61.743750000000034,10.609583333333333,0.1882264987334647,0.1602958767238953,0.10677420489726991,0.0,0.1317073599774838,0.08006965944272446,0.09167956656346749,0.1501738485300316,0.0015579638883604918,0.3333333333333333,5
